State,District,Crop,Year,Season,Area,Area Units,Production,Production Units,Yield,Avg_Temp,Total_Precipitation,Crop_Category,Nitrogen,Potassium,Phosphorous
Odisha,KORAPUT,Urad,2018-19,Winter,2132.0,Hectare,671.6,Tonnes,0.3150093808630394,20.005388888888888,50.91,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,MALKANGIRI,Urad,2016-17,Winter,1261.0,Hectare,345.5,Tonnes,0.2739888977002379,22.349833333333336,1.37,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,MALKANGIRI,Urad,2017-18,Summer,4.0,Hectare,1.0,Tonnes,0.25,30.71262295081967,398.7600000000001,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,MALKANGIRI,Urad,2017-18,Winter,2084.0,Hectare,631.5,Tonnes,0.3030230326295585,21.42944444444445,0.03,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,MALKANGIRI,Urad,2018-19,Winter,2735.0,Hectare,689.2,Tonnes,0.2519926873857404,22.17772222222222,60.26,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,MAYURBHANJ,Urad,2016-17,Autumn,747.0,Hectare,327.9,Tonnes,0.4389558232931727,23.01696721311476,422.49,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,MAYURBHANJ,Urad,2016-17,Summer,104.0,Hectare,65.7,Tonnes,0.6317307692307692,32.31676229508197,345.03,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,MAYURBHANJ,Urad,2016-17,Winter,123.0,Hectare,65.9,Tonnes,0.5357723577235772,20.206888888888884,5.09,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,MAYURBHANJ,Urad,2017-18,Autumn,450.0,Hectare,128.3,Tonnes,0.2851111111111111,23.58536885245902,535.53,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,MAYURBHANJ,Urad,2017-18,Summer,36.0,Hectare,21.0,Tonnes,0.5833333333333334,31.17069672131148,426.48,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,MAYURBHANJ,Urad,2017-18,Winter,71.0,Hectare,50.6,Tonnes,0.7126760563380282,19.061833333333333,18.33,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,MAYURBHANJ,Urad,2018-19,Autumn,304.0,Hectare,96.4,Tonnes,0.3171052631578948,23.35311475409836,454.08,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,MAYURBHANJ,Urad,2018-19,Summer,45.0,Hectare,24.8,Tonnes,0.5511111111111111,30.634549180327877,450.49,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,MAYURBHANJ,Urad,2018-19,Winter,11.0,Hectare,3.5,Tonnes,0.3181818181818182,19.64022222222222,113.02,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,NABARANGPUR,Urad,2016-17,Summer,59.0,Hectare,48.7,Tonnes,0.8254237288135594,29.497131147540976,507.04,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,NABARANGPUR,Urad,2016-17,Winter,11775.0,Hectare,8042.3,Tonnes,0.6829978768577495,20.165222222222223,0.8200000000000001,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,NABARANGPUR,Urad,2017-18,Summer,45.0,Hectare,16.1,Tonnes,0.3577777777777778,29.34786885245901,369.69000000000005,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,NABARANGPUR,Urad,2017-18,Winter,4261.0,Hectare,2271.1,Tonnes,0.5329969490729876,19.398388888888885,0.5700000000000001,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,NABARANGPUR,Urad,2018-19,Summer,5.0,Hectare,4.0,Tonnes,0.8,28.78286885245901,272.87000000000006,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,NABARANGPUR,Urad,2018-19,Winter,5368.0,Hectare,2608.8,Tonnes,0.4859910581222057,20.005388888888888,50.91,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,NAYAGARH,Urad,2016-17,Winter,3423.0,Hectare,1126.2,Tonnes,0.3290096406660824,22.448777777777774,0.95,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,NAYAGARH,Urad,2017-18,Summer,326.0,Hectare,120.6,Tonnes,0.3699386503067485,31.78266393442623,309.6500000000001,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,NAYAGARH,Urad,2017-18,Winter,3968.0,Hectare,1722.1,Tonnes,0.4339969758064516,20.550277777777783,21.53,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,NAYAGARH,Urad,2018-19,Winter,1373.0,Hectare,351.5,Tonnes,0.2560087399854333,21.043722222222225,68.59,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,NUAPADA,Urad,2016-17,Autumn,6660.0,Hectare,2151.2000000000003,Tonnes,0.323003003003003,21.53504098360656,435.01,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,NUAPADA,Urad,2016-17,Winter,27.0,Hectare,8.6,Tonnes,0.3185185185185185,19.329166666666666,1.82,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,NUAPADA,Urad,2017-18,Autumn,5487.0,Hectare,1448.6,Tonnes,0.2640058319664662,22.59352459016393,303.96000000000004,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,NUAPADA,Urad,2017-18,Summer,11.0,Hectare,4.4,Tonnes,0.4,32.39012295081967,220.38,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,NUAPADA,Urad,2017-18,Winter,15.0,Hectare,5.1000000000000005,Tonnes,0.34,19.71305555555556,14.91,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,NUAPADA,Urad,2018-19,Autumn,5649.0,Hectare,1118.5,Tonnes,0.1979996459550363,22.54303278688525,173.12,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,NUAPADA,Urad,2018-19,Winter,77.0,Hectare,33.9,Tonnes,0.4402597402597402,19.730444444444444,84.02000000000001,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,PURI,Urad,2016-17,Summer,3456.0,Hectare,1804.0,Tonnes,0.5219907407407407,31.37286885245901,374.22,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,PURI,Urad,2016-17,Winter,3734.0,Hectare,1407.7,Tonnes,0.3769951794322442,22.42272222222222,0.3399999999999999,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,PURI,Urad,2017-18,Summer,4019.0,Hectare,2021.6,Tonnes,0.5030106991789003,30.643114754098363,353.21,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,PURI,Urad,2017-18,Winter,1380.0,Hectare,258.1,Tonnes,0.1870289855072464,20.768,39.85,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,PURI,Urad,2018-19,Summer,1365.0,Hectare,1027.8,Tonnes,0.7529670329670329,30.193975409836064,465.64,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,PURI,Urad,2018-19,Winter,613.0,Hectare,253.2,Tonnes,0.4130505709624796,21.30661111111111,60.14,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,RAYAGADA,Urad,2016-17,Winter,2567.0,Hectare,988.3,Tonnes,0.3850019477989871,20.41422222222223,1.16,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,RAYAGADA,Urad,2017-18,Summer,24.0,Hectare,12.4,Tonnes,0.5166666666666667,29.62438524590164,312.85,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,RAYAGADA,Urad,2017-18,Winter,2954.0,Hectare,1181.6,Tonnes,0.4,19.61138888888889,0.2,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,RAYAGADA,Urad,2018-19,Summer,6.0,Hectare,1.9,Tonnes,0.3166666666666667,29.09372950819672,232.77,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,RAYAGADA,Urad,2018-19,Winter,3060.0,Hectare,899.6,Tonnes,0.2939869281045751,20.238777777777777,61.24,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,SAMBALPUR,Urad,2016-17,Autumn,256.0,Hectare,124.7,Tonnes,0.487109375,22.46327868852459,326.86,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,SAMBALPUR,Urad,2016-17,Winter,43.0,Hectare,24.6,Tonnes,0.572093023255814,20.386277777777774,9.15,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,SAMBALPUR,Urad,2017-18,Summer,2.0,Hectare,0.8,Tonnes,0.4,32.758032786885245,269.83,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,SAMBALPUR,Urad,2017-18,Winter,15.0,Hectare,9.9,Tonnes,0.66,19.75461111111111,3.79,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,SAMBALPUR,Urad,2018-19,Autumn,21.0,Hectare,22.8,Tonnes,1.085714285714286,23.07155737704918,227.43,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,SAMBALPUR,Urad,2018-19,Summer,9.0,Hectare,7.1,Tonnes,0.788888888888889,32.13434426229508,255.77000000000004,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,SAMBALPUR,Urad,2018-19,Winter,24.0,Hectare,18.4,Tonnes,0.7666666666666667,19.49138888888889,101.35,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,SONEPUR,Urad,2016-17,Winter,138.0,Hectare,39.900000000000006,Tonnes,0.2891304347826087,21.053833333333333,6.68,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,SONEPUR,Urad,2017-18,Winter,9.0,Hectare,2.1,Tonnes,0.2333333333333333,20.251222222222225,2.91,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,SONEPUR,Urad,2018-19,Summer,43.0,Hectare,31.0,Tonnes,0.7209302325581395,32.60065573770492,255.78,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,SONEPUR,Urad,2018-19,Winter,15.0,Hectare,4.2,Tonnes,0.28,20.215333333333334,103.13000000000002,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,SUNDARGARH,Urad,2016-17,Autumn,2289.0,Hectare,874.4000000000001,Tonnes,0.382000873743993,22.19110655737705,307.84000000000003,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,SUNDARGARH,Urad,2016-17,Winter,115.0,Hectare,47.6,Tonnes,0.4139130434782608,19.756944444444443,10.32,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,SUNDARGARH,Urad,2017-18,Autumn,860.0,Hectare,348.3,Tonnes,0.405,23.02602459016393,247.5,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,SUNDARGARH,Urad,2017-18,Winter,135.0,Hectare,67.9,Tonnes,0.5029629629629631,19.34411111111111,6.05,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,SUNDARGARH,Urad,2018-19,Autumn,547.0,Hectare,156.4,Tonnes,0.2859232175502742,22.745450819672133,197.44,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,SUNDARGARH,Urad,2018-19,Summer,12.0,Hectare,6.1,Tonnes,0.5083333333333334,31.697745901639344,228.72000000000003,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,SUNDARGARH,Urad,2018-19,Winter,37.0,Hectare,7.300000000000001,Tonnes,0.1972972972972973,19.080277777777773,95.78,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,BALANGIR,Wheat,2017-18,Summer,3.0,Hectare,15.0,Tonnes,5.0,32.370286885245896,246.92,wheat,18.06024096385542,3.825970548862115,18.9665327978581
Odisha,BARGARH,Wheat,2016-17,Summer,5.0,Hectare,3.3,Tonnes,0.6599999999999999,33.364999999999995,147.12,wheat,18.06024096385542,3.825970548862115,18.9665327978581
Odisha,BARGARH,Wheat,2017-18,Summer,9.0,Hectare,21.700000000000003,Tonnes,2.4111111111111114,32.758032786885245,269.83,wheat,18.06024096385542,3.825970548862115,18.9665327978581
Odisha,BARGARH,Wheat,2018-19,Summer,11.0,Hectare,11.6,Tonnes,1.054545454545455,32.13434426229508,255.77000000000004,wheat,18.06024096385542,3.825970548862115,18.9665327978581
Odisha,BOUDH,Wheat,2016-17,Summer,1.0,Hectare,0.9,Tonnes,0.9,33.06688524590164,207.79,wheat,18.06024096385542,3.825970548862115,18.9665327978581
Odisha,DHENKANAL,Wheat,2017-18,Summer,1.0,Hectare,0.9,Tonnes,0.9,31.816188524590164,322.73,wheat,18.06024096385542,3.825970548862115,18.9665327978581
Odisha,KALAHANDI,Wheat,2016-17,Summer,2.0,Hectare,1.0,Tonnes,0.5,32.595163934426225,240.76,wheat,18.06024096385542,3.825970548862115,18.9665327978581
Odisha,KALAHANDI,Wheat,2017-18,Summer,1.0,Hectare,2.6,Tonnes,2.6,32.14004098360655,246.52,wheat,18.06024096385542,3.825970548862115,18.9665327978581
Odisha,KALAHANDI,Wheat,2018-19,Summer,2.0,Hectare,2.7,Tonnes,1.35,31.839426229508195,166.91,wheat,18.06024096385542,3.825970548862115,18.9665327978581
Odisha,KENDRAPARA,Wheat,2018-19,Summer,1.0,Hectare,2.7,Tonnes,2.7,30.451639344262293,524.04,wheat,18.06024096385542,3.825970548862115,18.9665327978581
Odisha,KENDUJHAR,Wheat,2017-18,Summer,25.0,Hectare,57.3,Tonnes,2.2920000000000003,30.393647540983608,397.30000000000007,wheat,18.06024096385542,3.825970548862115,18.9665327978581
Odisha,KORAPUT,Wheat,2018-19,Summer,9.0,Hectare,16.900000000000002,Tonnes,1.877777777777778,28.78286885245901,272.87000000000006,wheat,18.06024096385542,3.825970548862115,18.9665327978581
Odisha,MAYURBHANJ,Wheat,2016-17,Summer,4.0,Hectare,4.4,Tonnes,1.1,32.31676229508197,345.03,wheat,18.06024096385542,3.825970548862115,18.9665327978581
Odisha,MAYURBHANJ,Wheat,2017-18,Summer,12.0,Hectare,20.0,Tonnes,1.6666666666666667,31.17069672131148,426.48,wheat,18.06024096385542,3.825970548862115,18.9665327978581
Odisha,MAYURBHANJ,Wheat,2018-19,Summer,56.0,Hectare,87.30000000000001,Tonnes,1.5589285714285717,30.634549180327877,450.49,wheat,18.06024096385542,3.825970548862115,18.9665327978581
Odisha,NABARANGPUR,Wheat,2018-19,Summer,3.0,Hectare,9.8,Tonnes,3.266666666666667,28.78286885245901,272.87000000000006,wheat,18.06024096385542,3.825970548862115,18.9665327978581
Odisha,SAMBALPUR,Wheat,2018-19,Summer,3.0,Hectare,1.9,Tonnes,0.6333333333333334,32.13434426229508,255.77000000000004,wheat,18.06024096385542,3.825970548862115,18.9665327978581
Odisha,SUNDARGARH,Wheat,2016-17,Summer,45.0,Hectare,71.4,Tonnes,1.586666666666667,32.82553278688524,140.01,wheat,18.06024096385542,3.825970548862115,18.9665327978581
Odisha,SUNDARGARH,Wheat,2017-18,Summer,22.0,Hectare,40.400000000000006,Tonnes,1.8363636363636369,32.29823770491804,247.97,wheat,18.06024096385542,3.825970548862115,18.9665327978581
Odisha,SUNDARGARH,Wheat,2018-19,Summer,62.0,Hectare,133.9,Tonnes,2.1596774193548387,31.697745901639344,228.72000000000003,wheat,18.06024096385542,3.825970548862115,18.9665327978581
Odisha,ANUGUL,Arhar/Tur,2019-20,Kharif,9250.0,Hectare,9570.0,Tonnes,1.034594594594595,28.36575163398693,1228.84,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,BALANGIR,Arhar/Tur,2019-20,Kharif,8600.0,Hectare,10310.0,Tonnes,1.1988372093023256,27.82140522875817,1337.53,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,BARGARH,Arhar/Tur,2019-20,Kharif,2060.0,Hectare,1900.0,Tonnes,0.9223300970873788,28.65098039215686,1329.3,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,BOUDH,Arhar/Tur,2019-20,Kharif,4810.0,Hectare,4500.0,Tonnes,0.9355509355509356,28.41137254901961,1280.2400000000002,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,CUTTACK,Arhar/Tur,2019-20,Kharif,310.0,Hectare,270.0,Tonnes,0.8709677419354839,28.668856209150327,1400.6,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,DEOGARH,Arhar/Tur,2019-20,Kharif,2900.0,Hectare,3120.0,Tonnes,1.0758620689655172,27.9112091503268,1260.15,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,DHENKANAL,Arhar/Tur,2019-20,Kharif,3050.0,Hectare,2830.0,Tonnes,0.9278688524590164,28.668856209150327,1400.6,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,GAJAPATI,Arhar/Tur,2019-20,Kharif,3100.0,Hectare,2810.0,Tonnes,0.9064516129032258,27.544771241830063,1388.92,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,GANJAM,Arhar/Tur,2019-20,Kharif,15470.0,Hectare,15750.0,Tonnes,1.0180995475113122,28.820751633986927,1508.53,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,JAJAPUR,Arhar/Tur,2019-20,Kharif,450.0,Hectare,360.0,Tonnes,0.8,28.610490196078437,1261.59,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,JHARSUGUDA,Arhar/Tur,2019-20,Kharif,310.0,Hectare,320.0,Tonnes,1.032258064516129,28.3990522875817,1292.0,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,KALAHANDI,Arhar/Tur,2019-20,Kharif,19350.0,Hectare,34520.0,Tonnes,1.7839793281653746,27.498692810457516,1389.83,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,KANDHAMAL,Arhar/Tur,2019-20,Kharif,4570.0,Hectare,3360.0,Tonnes,0.7352297592997812,27.38647058823529,1288.52,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,KENDRAPARA,Arhar/Tur,2019-20,Kharif,10.0,Hectare,10.0,Tonnes,1.0,28.76058823529412,1337.71,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,KENDUJHAR,Arhar/Tur,2019-20,Kharif,2690.0,Hectare,3030.0,Tonnes,1.1263940520446096,27.42320261437909,1276.99,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,KHORDHA,Arhar/Tur,2019-20,Kharif,480.0,Hectare,200.0,Tonnes,0.4166666666666667,28.79088235294117,1542.5700000000002,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,KORAPUT,Arhar/Tur,2019-20,Kharif,4410.0,Hectare,4700.0,Tonnes,1.0657596371882083,25.14921568627451,1948.35,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,MALKANGIRI,Arhar/Tur,2019-20,Kharif,1180.0,Hectare,850.0,Tonnes,0.7203389830508474,26.502026143790847,1760.11,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,MAYURBHANJ,Arhar/Tur,2019-20,Kharif,5800.0,Hectare,4810.0,Tonnes,0.8293103448275863,29.173333333333336,1161.02,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,NABARANGPUR,Arhar/Tur,2019-20,Kharif,1250.0,Hectare,1130.0,Tonnes,0.904,25.14921568627451,1948.35,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,NAYAGARH,Arhar/Tur,2019-20,Kharif,1000.0,Hectare,890.0,Tonnes,0.89,28.6062091503268,1402.0400000000002,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,NUAPADA,Arhar/Tur,2019-20,Kharif,5040.0,Hectare,5550.0,Tonnes,1.1011904761904765,27.690392156862742,1584.09,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,RAYAGADA,Arhar/Tur,2019-20,Kharif,16120.000000000002,Hectare,19300.0,Tonnes,1.1972704714640197,25.23986928104575,1577.05,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,SAMBALPUR,Arhar/Tur,2019-20,Kharif,2790.0,Hectare,3190.0,Tonnes,1.1433691756272402,28.65098039215686,1329.3,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,SONEPUR,Arhar/Tur,2019-20,Kharif,6130.0,Hectare,5010.0,Tonnes,0.8172920065252854,28.74006535947712,1335.81,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,SUNDARGARH,Arhar/Tur,2019-20,Kharif,7500.0,Hectare,6290.0,Tonnes,0.8386666666666667,28.3990522875817,1292.0,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,GAJAPATI,Bajra,2019-20,Kharif,990.0,Hectare,630.0,Tonnes,0.6363636363636364,27.544771241830063,1388.92,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,GANJAM,Bajra,2019-20,Kharif,110.0,Hectare,70.0,Tonnes,0.6363636363636364,28.820751633986927,1508.53,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,KALAHANDI,Bajra,2019-20,Kharif,60.0,Hectare,40.0,Tonnes,0.6666666666666666,27.498692810457516,1389.83,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,KANDHAMAL,Bajra,2019-20,Kharif,70.0,Hectare,40.0,Tonnes,0.5714285714285714,27.38647058823529,1288.52,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,KENDUJHAR,Bajra,2019-20,Kharif,10.0,Hectare,10.0,Tonnes,1.0,27.42320261437909,1276.99,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,KORAPUT,Bajra,2019-20,Kharif,200.0,Hectare,130.0,Tonnes,0.65,25.14921568627451,1948.35,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,MALKANGIRI,Bajra,2019-20,Kharif,60.0,Hectare,30.0,Tonnes,0.5,26.502026143790847,1760.11,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,NUAPADA,Bajra,2019-20,Kharif,110.0,Hectare,60.0,Tonnes,0.5454545454545454,27.690392156862742,1584.09,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,RAYAGADA,Bajra,2019-20,Kharif,250.0,Hectare,140.0,Tonnes,0.56,25.23986928104575,1577.05,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,SUNDARGARH,Bajra,2019-20,Kharif,10.0,Hectare,10.0,Tonnes,1.0,28.3990522875817,1292.0,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,ANUGUL,Castor seed,2019-20,Kharif,10.0,Hectare,10.0,Tonnes,1.0,28.36575163398693,1228.84,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,ANUGUL,Castor seed,2019-20,Rabi,20.0,Hectare,10.0,Tonnes,0.5,22.598296703296704,258.38,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,BALANGIR,Castor seed,2019-20,Rabi,40.0,Hectare,30.0,Tonnes,0.75,22.6635989010989,176.30000000000004,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,BALESHWAR,Castor seed,2019-20,Rabi,80.0,Hectare,50.0,Tonnes,0.625,22.96288461538462,521.42,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
